"","LGA","repDS","year","LGA_old","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","mortality_rate","kill_rate","block_initial","round","peak","simday"
"342","Okpe","Isoko South",2025,"Okpe",0.533333333,0.366666667,0.348148148,0.466666667,0.176806986,0.280610706,0.53,2,"june",1987
"343","Oshimili North","Uzo-Uwani",2022,"Oshimili North",0.476486564,0.424106265,0.360050482,0.388842186,0.34095855,0.41124887,0.53,1,"june",892
"344","Oshimili North","Uzo-Uwani",2025,"Oshimili North",0.476486564,0.424106265,0.360050482,0.388842186,0.34095855,0.41124887,0.53,2,"june",1987
"345","Oshimili South","Uzo-Uwani",2022,"Oshimili South",0.575,0.644444444,0.366666667,0.57254902,0.3079518,0.384062211,0.53,1,"june",892
"346","Oshimili South","Uzo-Uwani",2025,"Oshimili South",0.575,0.644444444,0.366666667,0.57254902,0.3079518,0.384062211,0.53,2,"june",1987
"347","Patani","Isoko South",2022,"Patani",0.689620759,0.769279466,0.728683068,0.557097751,0.156971919,0.266110793,0.53,1,"june",892
"348","Patani","Isoko South",2025,"Patani",0.689620759,0.769279466,0.728683068,0.557097751,0.156971919,0.266110793,0.53,2,"june",1987
"349","Sapele","Isoko South",2022,"Sapele",0.535412085,0.418260693,0.474587058,0.549576812,0.293983111,0.37261735,0.53,1,"june",892
"350","Sapele","Isoko South",2025,"Sapele",0.535412085,0.418260693,0.474587058,0.549576812,0.293983111,0.37261735,0.53,2,"june",1987
"351","Udu","Isoko South",2022,"Udu",0.778947368,0.485714286,0.592857143,0.527272727,0.132665008,0.24889334,0.53,1,"june",892
"352","Udu","Isoko South",2025,"Udu",0.778947368,0.485714286,0.592857143,0.527272727,0.132665008,0.24889334,0.53,2,"june",1987
"353","Ughelli North","Isoko South",2022,"Ughelli North",0.390181401,0.32316324,0.239430875,0.330051453,0.187814216,0.288820013,0.53,1,"june",892
"354","Ughelli North","Isoko South",2025,"Ughelli North",0.390181401,0.32316324,0.239430875,0.330051453,0.187814216,0.288820013,0.53,2,"june",1987
"355","Ughelli South","Isoko South",2022,"Ughelli South",0.698249426,0.68956742,0.424957721,0.382540209,0.146146999,0.258365504,0.53,1,"june",892
"356","Ughelli South","Isoko South",2025,"Ughelli South",0.698249426,0.68956742,0.424957721,0.382540209,0.146146999,0.258365504,0.53,2,"june",1987
"357","Ukwuani","Uzo-Uwani",2022,"Ukwuani",0.466666667,0.3,0.258823529,0.417391304,0.33569314,0.406905033,0.53,1,"june",892
"358","Ukwuani","Uzo-Uwani",2025,"Ukwuani",0.466666667,0.3,0.258823529,0.417391304,0.33569314,0.406905033,0.53,2,"june",1987
"359","Uvwie","Isoko South",2022,"Uvwie",0.494117647,0.568943463,0.438086574,0.353605817,0.128201894,0.245801456,0.53,1,"june",892
"360","Uvwie","Isoko South",2025,"Uvwie",0.494117647,0.568943463,0.438086574,0.353605817,0.128201894,0.245801456,0.53,2,"june",1987
"361","Warri South","Isoko South",2022,"Warri South",0.551097037,0.650830272,0.58439152,0.545305595,0.150613557,0.261546529,0.53,1,"june",892
"362","Warri South","Isoko South",2025,"Warri South",0.551097037,0.650830272,0.58439152,0.545305595,0.150613557,0.261546529,0.53,2,"june",1987
"363","Ohaozara","Obubra",2020,"Ohaozara",0.927416794,0.917607948,0.922082809,0.855497383,0.422916581,0.478301408,0.53,1,"june",162
"364","Ohaozara","Obubra",2023,"Ohaozara",0.927416794,0.917607948,0.922082809,0.855497383,0.422916581,0.478301408,0.53,2,"june",1257
"365","Abakaliki","Owan East",2020,"Abakaliki",0.963663577,0.824739896,0.755434439,0.820208008,0.416945424,0.473491294,0.53,1,"march",70
"366","Abakaliki","Owan East",2023,"Abakaliki",0.963663577,0.824739896,0.755434439,0.820208008,0.416945424,0.473491294,0.53,2,"march",1165
"367","Afikpo North","Oru West",2020,"Afikpo North",1.105685179,0.9833935,0.878846153,0.938112654,0.428193447,0.482537052,0.53,1,"june",162
"368","Afikpo North","Oru West",2023,"Afikpo North",1.105685179,0.9833935,0.878846153,0.938112654,0.428193447,0.482537052,0.53,2,"june",1257
"369","Afikpo South","Ngor-Okpala",2020,"Afikpo South",0.86709147,0.763956235,0.728864595,0.783653742,0.44733042,0.497764649,0.53,1,"june",162
"370","Afikpo South","Ngor-Okpala",2023,"Afikpo South",0.86709147,0.763956235,0.728864595,0.783653742,0.44733042,0.497764649,0.53,2,"june",1257
"371","Ebonyi","Owan East",2020,"Ebonyi",0.664431748,0.618946669,0.543821936,0.580122437,0.429410898,0.483512158,0.53,1,"march",70
"372","Ebonyi","Owan East",2023,"Ebonyi",0.664431748,0.618946669,0.543821936,0.580122437,0.429410898,0.483512158,0.53,2,"march",1165
"373","Ezza North","Owan East",2020,"Ezza North",0.88627451,0.8,0.729411765,0.7625,0.41226708,0.469710667,0.53,1,"march",70
"374","Ezza North","Owan East",2023,"Ezza North",0.88627451,0.8,0.729411765,0.7625,0.41226708,0.469710667,0.53,2,"march",1165
"375","Ezza South","Obubra",2020,"Ezza South",0.935494891,0.865466448,0.85376283,0.822009871,0.389807073,0.451434864,0.53,1,"june",162
"376","Ezza South","Obubra",2023,"Ezza South",0.935494891,0.865466448,0.85376283,0.822009871,0.389807073,0.451434864,0.53,2,"june",1257
"377","Ikwo","Obubra",2020,"Ikwo",0.962011018,0.876328931,0.802892256,0.910917223,0.39899006,0.45892996,0.53,1,"june",162
"378","Ikwo","Obubra",2023,"Ikwo",0.962011018,0.876328931,0.802892256,0.910917223,0.39899006,0.45892996,0.53,2,"june",1257
"379","Ishielu","Owan East",2020,"Ishielu",0.820780141,0.906437387,0.697992048,0.789326015,0.402215764,0.461555673,0.53,1,"march",70
"380","Ishielu","Owan East",2023,"Ishielu",0.820780141,0.906437387,0.697992048,0.789326015,0.402215764,0.461555673,0.53,2,"march",1165
"381","Ivo","Ngor-Okpala",2020,"Ivo",0.504424538,0.466473717,0.419305704,0.466910909,0.433913174,0.487111038,0.53,1,"june",162
"382","Ivo","Ngor-Okpala",2023,"Ivo",0.504424538,0.466473717,0.419305704,0.466910909,0.433913174,0.487111038,0.53,2,"june",1257
"383","Izzi","Owan East",2020,"Izzi",0.751277798,0.737229424,0.644185918,0.716621408,0.409695434,0.467628265,0.53,1,"march",70
"384","Izzi","Owan East",2023,"Izzi",0.751277798,0.737229424,0.644185918,0.716621408,0.409695434,0.467628265,0.53,2,"march",1165
"385","Ohaukwu","Owan East",2020,"Ohaukwu",0.575,0.7,0.683870968,0.646428571,0.40041459,0.460090005,0.53,1,"march",70
"386","Ohaukwu","Owan East",2023,"Ohaukwu",0.575,0.7,0.683870968,0.646428571,0.40041459,0.460090005,0.53,2,"march",1165
"387","Onicha","Obubra",2020,"Onicha",0.874363328,0.906345041,0.77082199,0.862857148,0.407479271,0.465831417,0.53,1,"june",162
"388","Onicha","Obubra",2023,"Onicha",0.874363328,0.906345041,0.77082199,0.862857148,0.407479271,0.465831417,0.53,2,"june",1257
"389","Akoko-Edo","Owan East",2020,"Akoko-Edo",0.603855019,0.432317606,0.594492588,0.699327837,0.304845225,0.381512482,0.53,1,"march",70
"390","Akoko-Edo","Owan East",2023,"Akoko-Edo",0.603855019,0.432317606,0.594492588,0.699327837,0.304845225,0.381512482,0.53,2,"march",1165
"391","Egor","Uzo-Uwani",2020,"Egor",0.399248098,0.366666667,0.41594687,0.356359395,0.42209808,0.477643111,0.53,1,"june",162
"392","Egor","Uzo-Uwani",2023,"Egor",0.399248098,0.366666667,0.41594687,0.356359395,0.42209808,0.477643111,0.53,2,"june",1257
"393","Esan North East","Uzo-Uwani",2020,"Esan North East",0.466666667,0.5,0.430769231,0.427272727,0.339061878,0.409684078,0.53,1,"june",162
"394","Esan North East","Uzo-Uwani",2023,"Esan North East",0.466666667,0.5,0.430769231,0.427272727,0.339061878,0.409684078,0.53,2,"june",1257
"395","Esan Central","Owan East",2020,"Esan Central",0.755555556,0.825,0.435294118,0.480701754,0.34342137,0.413280793,0.53,1,"march",70
"396","Esan Central","Owan East",2023,"Esan Central",0.755555556,0.825,0.435294118,0.480701754,0.34342137,0.413280793,0.53,2,"march",1165
"397","Esan South East","Uzo-Uwani",2020,"Esan South East",0.619240922,0.498191902,0.518773719,0.613052039,0.404971726,0.463795838,0.53,1,"june",162
"398","Esan South East","Uzo-Uwani",2023,"Esan South East",0.619240922,0.498191902,0.518773719,0.613052039,0.404971726,0.463795838,0.53,2,"june",1257
"399","Esan West","Uzo-Uwani",2020,"Esan West",0.533333333,0.6,0.8,0.443243243,0.366421113,0.432241487,0.53,1,"june",162
"400","Esan West","Uzo-Uwani",2023,"Esan West",0.533333333,0.6,0.8,0.443243243,0.366421113,0.432241487,0.53,2,"june",1257
"401","Etsako Central","Owan East",2020,"Etsako Central",0.45,0.333333333,0.591304348,0.360714286,0.300181787,0.377689484,0.53,1,"march",70
"402","Etsako Central","Owan East",2023,"Etsako Central",0.45,0.333333333,0.591304348,0.360714286,0.300181787,0.377689484,0.53,2,"march",1165
"403","Etsako East","Owan East",2020,"Etsako East",0.422853343,0.235081229,0.282263184,0.419326988,0.314825995,0.389711717,0.53,1,"march",70
"404","Etsako East","Owan East",2023,"Etsako East",0.422853343,0.235081229,0.282263184,0.419326988,0.314825995,0.389711717,0.53,2,"march",1165
"405","Etsako West","Owan East",2020,"Etsako West",0.356801223,0.247429771,0.239901288,0.291796309,0.290127246,0.36946828,0.53,1,"march",70
"406","Etsako West","Owan East",2023,"Etsako West",0.356801223,0.247429771,0.239901288,0.291796309,0.290127246,0.36946828,0.53,2,"march",1165
"407","Igueben","Uzo-Uwani",2020,"Igueben",0.446225282,0.355754508,0.518977515,0.512708352,0.415233246,0.472108841,0.53,1,"june",162
"408","Igueben","Uzo-Uwani",2023,"Igueben",0.446225282,0.355754508,0.518977515,0.512708352,0.415233246,0.472108841,0.53,2,"june",1257
"409","Ikpoba-Okha","Uzo-Uwani",2020,"Ikpoba-Okha",0.520654373,0.517064796,0.686610421,0.609053457,0.323305427,0.396692086,0.53,1,"june",162
"410","Ikpoba-Okha","Uzo-Uwani",2023,"Ikpoba-Okha",0.520654373,0.517064796,0.686610421,0.609053457,0.323305427,0.396692086,0.53,2,"june",1257
"411","Aninri","Oru West",2020,"Aninri",0.615856951,0.702677276,0.381500874,0.579519564,0.430439768,0.484335586,0.53,1,"june",162
"412","Aninri","Oru West",2023,"Aninri",0.615856951,0.702677276,0.381500874,0.579519564,0.430439768,0.484335586,0.53,2,"june",1257
"413","Oredo","Uzo-Uwani",2020,"Oredo",0.608607556,0.524212256,0.428866773,0.518484301,0.382076571,0.445104909,0.53,1,"june",162
"414","Oredo","Uzo-Uwani",2023,"Oredo",0.608607556,0.524212256,0.428866773,0.518484301,0.382076571,0.445104909,0.53,2,"june",1257
"415","Orhionmwon","Uzo-Uwani",2020,"Orhionmwon",0.45178341,0.496366685,0.475456393,0.442035061,0.335936711,0.407105953,0.53,1,"june",162
"416","Orhionmwon","Uzo-Uwani",2023,"Orhionmwon",0.45178341,0.496366685,0.475456393,0.442035061,0.335936711,0.407105953,0.53,2,"june",1257
"417","Ovia North East","Owan East",2020,"Ovia North East",0.563636364,0.5,0.366666667,0.575,0.337624396,0.408498179,0.53,1,"march",70
"418","Ovia North East","Owan East",2023,"Ovia North East",0.563636364,0.5,0.366666667,0.575,0.337624396,0.408498179,0.53,2,"march",1165
"419","Ovia South West","Akinyele",2020,"Ovia South West",0.831147615,0.584615397,0.716129069,0.718817183,0.363545715,0.429873962,0.53,1,"may",131
"420","Ovia South West","Akinyele",2023,"Ovia South West",0.831147615,0.584615397,0.716129069,0.718817183,0.363545715,0.429873962,0.53,2,"may",1226
"421","Owan East","Owan East",2020,"Owan East",0.57037037,0.45,0.45,0.572093023,0.315089802,0.389928709,0.53,1,"march",70
"422","Owan East","Owan East",2023,"Owan East",0.57037037,0.45,0.45,0.572093023,0.315089802,0.389928709,0.53,2,"march",1165
"423","Owan West","Owan East",2020,"Owan West",0.351941644,0.338882972,0.414010569,0.587601876,0.389346565,0.451058274,0.53,1,"march",70
"424","Owan West","Owan East",2023,"Owan West",0.351941644,0.338882972,0.414010569,0.587601876,0.389346565,0.451058274,0.53,2,"march",1165
"425","Uhunmwonde","Owan East",2020,"Uhunmwonde",0.424944264,0.362064783,0.367862242,0.483756511,0.3888156,0.450623986,0.53,1,"march",70
"426","Uhunmwonde","Owan East",2023,"Uhunmwonde",0.424944264,0.362064783,0.367862242,0.483756511,0.3888156,0.450623986,0.53,2,"march",1165
"427","Ado Ekiti","Owan East",2020,"Ado Ekiti",0.507654798,0.466792702,0.50162414,0.451320966,0.357399296,0.424809523,0.53,1,"march",70
"428","Ado Ekiti","Owan East",2023,"Ado Ekiti",0.507654798,0.466792702,0.50162414,0.451320966,0.357399296,0.424809523,0.53,2,"march",1165
"429","Efon-Alayee","Oke-Ero",2020,"Efon-Alayee",0.409302326,0.575,0.366666667,0.425490196,0.32342441,0.396790109,0.53,1,"july",186
"430","Efon-Alayee","Oke-Ero",2023,"Efon-Alayee",0.409302326,0.575,0.366666667,0.425490196,0.32342441,0.396790109,0.53,2,"july",1281
"431","Ekiti East","Oke-Ero",2020,"Ekiti East",0.45,0.499429972,0.325,0.388679245,0.342294717,0.412351259,0.53,1,"july",186
"432","Ekiti East","Oke-Ero",2023,"Ekiti East",0.45,0.499429972,0.325,0.388679245,0.342294717,0.412351259,0.53,2,"july",1281
"433","Ekiti South West","Oke-Ero",2020,"Ekiti South West",0.47166064,0.466233759,0.471209078,0.455773664,0.434979733,0.487961894,0.53,1,"july",186
"434","Ekiti South West","Oke-Ero",2023,"Ekiti South West",0.47166064,0.466233759,0.471209078,0.455773664,0.434979733,0.487961894,0.53,2,"july",1281
"435","Awgu","Oru West",2020,"Awgu",0.283333333,0.295238095,0.307142857,0.285365854,0.428474781,0.482762456,0.53,1,"june",162
"436","Awgu","Oru West",2023,"Awgu",0.283333333,0.295238095,0.307142857,0.285365854,0.428474781,0.482762456,0.53,2,"june",1257
"437","Ekiti West","Oke-Ero",2020,"Ekiti West",0.384223534,0.413830864,0.407872038,0.450242197,0.332828195,0.404541983,0.53,1,"july",186
"438","Ekiti West","Oke-Ero",2023,"Ekiti West",0.384223534,0.413830864,0.407872038,0.450242197,0.332828195,0.404541983,0.53,2,"july",1281
"439","Emure","Oke-Ero",2020,"Emure",0.557142857,0.353846154,0.290909091,0.416666667,0.372039671,0.436863758,0.53,1,"july",186
"440","Emure","Oke-Ero",2023,"Emure",0.557142857,0.353846154,0.290909091,0.416666667,0.372039671,0.436863758,0.53,2,"july",1281
"441","Gboyin","Obubra",2020,"Gboyin",0.51983529,0.331551915,0.388804999,0.438079038,0.286540024,0.36654315,0.53,1,"june",162
"442","Gboyin","Obubra",2023,"Gboyin",0.51983529,0.331551915,0.388804999,0.438079038,0.286540024,0.36654315,0.53,2,"june",1257
"443","Idosi-Osi","Oke-Ero",2020,"Idosi-Osi",0.400434256,0.401353458,0.35356295,0.357016209,0.302701283,0.379754213,0.53,1,"july",186
"444","Idosi-Osi","Oke-Ero",2023,"Idosi-Osi",0.400434256,0.401353458,0.35356295,0.357016209,0.302701283,0.379754213,0.53,2,"july",1281
"445","Ijero","Oke-Ero",2020,"Ijero",0.551895834,0.599107494,0.415514406,0.410181374,0.264220599,0.348459432,0.53,1,"july",186
"446","Ijero","Oke-Ero",2023,"Ijero",0.551895834,0.599107494,0.415514406,0.410181374,0.264220599,0.348459432,0.53,2,"july",1281
"447","Ikere","Owan East",2020,"Ikere",0.7,0.366666667,0.5,0.488888889,0.456857423,0.50525877,0.53,1,"march",70
"448","Ikere","Owan East",2023,"Ikere",0.7,0.366666667,0.5,0.488888889,0.456857423,0.50525877,0.53,2,"march",1165
"449","Ikole","Oke-Ero",2020,"Ikole",0.413149407,0.429371439,0.389242759,0.424233591,0.320812672,0.394638898,0.53,1,"july",186
"450","Ikole","Oke-Ero",2023,"Ikole",0.413149407,0.429371439,0.389242759,0.424233591,0.320812672,0.394638898,0.53,2,"july",1281
"451","Ilemeji","Oke-Ero",2020,"Ilemeji",0.866666667,0.771428571,0.6,0.44,0.308389127,0.384421328,0.53,1,"july",186
"452","Ilemeji","Oke-Ero",2023,"Ilemeji",0.866666667,0.771428571,0.6,0.44,0.308389127,0.384421328,0.53,2,"july",1281
"453","Irepodun-Ifelodun","Oke-Ero",2020,"Irepodun/Ifelodun",0.381818182,0.499429972,0.460379648,0.357894737,0.314066122,0.38908676,0.53,1,"july",186
"454","Irepodun-Ifelodun","Oke-Ero",2023,"Irepodun/Ifelodun",0.381818182,0.499429972,0.460379648,0.357894737,0.314066122,0.38908676,0.53,2,"july",1281
"455","Ise-Orun","Oke-Ero",2020,"Ise/Orun",0.371060699,0.358432706,0.418823528,0.466373142,0.409896538,0.467791215,0.53,1,"july",186
"456","Ise-Orun","Oke-Ero",2023,"Ise/Orun",0.371060699,0.358432706,0.418823528,0.466373142,0.409896538,0.467791215,0.53,2,"july",1281
"457","Moba","Oke-Ero",2020,"Moba",0.583931717,0.396426059,0.359547617,0.37050588,0.282164723,0.362981752,0.53,1,"july",186
"458","Moba","Oke-Ero",2023,"Moba",0.583931717,0.396426059,0.359547617,0.37050588,0.282164723,0.362981752,0.53,2,"july",1281
"459","Oye","Oke-Ero",2020,"Oye",0.445703847,0.409197195,0.236515435,0.343266993,0.299868816,0.377433124,0.53,1,"july",186
"460","Oye","Oke-Ero",2023,"Oye",0.445703847,0.409197195,0.236515435,0.343266993,0.299868816,0.377433124,0.53,2,"july",1281
"461","Ezeagu","Uzo-Uwani",2020,"Ezeagu",0.606541925,0.510152923,0.383547524,0.547315147,0.415961311,0.472696867,0.53,1,"june",162
"462","Ezeagu","Uzo-Uwani",2023,"Ezeagu",0.606541925,0.510152923,0.383547524,0.547315147,0.415961311,0.472696867,0.53,2,"june",1257
"463","Igbo-Etiti","Uzo-Uwani",2020,"Igbo-Etiti",0.369787781,0.314435291,0.370949379,0.415102855,0.38332308,0.44612671,0.53,1,"june",162
"464","Igbo-Etiti","Uzo-Uwani",2023,"Igbo-Etiti",0.369787781,0.314435291,0.370949379,0.415102855,0.38332308,0.44612671,0.53,2,"june",1257
"465","Igbo-Eze North","Uzo-Uwani",2020,"Igbo-Eze North",0.421092798,0.417855838,0.409511436,0.318120562,0.332315805,0.404119407,0.53,1,"june",162
"466","Igbo-Eze North","Uzo-Uwani",2023,"Igbo-Eze North",0.421092798,0.417855838,0.409511436,0.318120562,0.332315805,0.404119407,0.53,2,"june",1257
"467","Igbo-Eze South","Uzo-Uwani",2020,"Igbo-Eze South",0.433254471,0.336519718,0.366793844,0.440351624,0.361653388,0.428315236,0.53,1,"june",162
"468","Igbo-Eze South","Uzo-Uwani",2023,"Igbo-Eze South",0.433254471,0.336519718,0.366793844,0.440351624,0.361653388,0.428315236,0.53,2,"june",1257
"469","Isi-Uzo","Owan East",2020,"Isi-Uzo",0.664431748,0.618946669,0.543821936,0.580122437,0.425114132,0.480067127,0.53,1,"march",70
"470","Isi-Uzo","Owan East",2023,"Isi-Uzo",0.664431748,0.618946669,0.543821936,0.580122437,0.425114132,0.480067127,0.53,2,"march",1165
"471","Nkanu East","Owan East",2020,"Nkanu East",0.759380035,0.506545916,0.462474999,0.594325816,0.414364125,0.471406566,0.53,1,"march",70
"472","Nkanu East","Owan East",2023,"Nkanu East",0.759380035,0.506545916,0.462474999,0.594325816,0.414364125,0.471406566,0.53,2,"march",1165
"473","Nkanu West","Uzo-Uwani",2020,"Nkanu West",0.410526316,0.3,0.360050482,0.306060606,0.464287853,0.511059551,0.53,1,"june",162
"474","Nkanu West","Uzo-Uwani",2023,"Nkanu West",0.410526316,0.3,0.360050482,0.306060606,0.464287853,0.511059551,0.53,2,"june",1257
"475","Nsukka","Uzo-Uwani",2020,"Nsukka",0.58611887,0.508084027,0.330108738,0.421830526,0.391481406,0.452803528,0.53,1,"june",162
"476","Nsukka","Uzo-Uwani",2023,"Nsukka",0.58611887,0.508084027,0.330108738,0.421830526,0.391481406,0.452803528,0.53,2,"june",1257
"477","Oji-River","Oru West",2020,"Oji-River",0.286956522,0.425946586,0.255555556,0.238961039,0.407484101,0.465835335,0.53,1,"june",162
"478","Oji-River","Oru West",2023,"Oji-River",0.286956522,0.425946586,0.255555556,0.238961039,0.407484101,0.465835335,0.53,2,"june",1257
"479","Udenu","Uzo-Uwani",2020,"Udenu",0.418782976,0.370819671,0.228096039,0.375444736,0.38139738,0.444547985,0.53,1,"june",162
"480","Udenu","Uzo-Uwani",2023,"Udenu",0.418782976,0.370819671,0.228096039,0.375444736,0.38139738,0.444547985,0.53,2,"june",1257
"481","Udi","Uzo-Uwani",2020,"Udi",0.5040081,0.453926617,0.362436058,0.458933681,0.379547492,0.443030522,0.53,1,"june",162
"482","Udi","Uzo-Uwani",2023,"Udi",0.5040081,0.453926617,0.362436058,0.458933681,0.379547492,0.443030522,0.53,2,"june",1257
"483","Uzo-Uwani","Uzo-Uwani",2020,"Uzo-Uwani",0.527028337,0.567206931,0.286675444,0.452716862,0.404737188,0.463605313,0.53,1,"june",162
"484","Uzo-Uwani","Uzo-Uwani",2023,"Uzo-Uwani",0.527028337,0.567206931,0.286675444,0.452716862,0.404737188,0.463605313,0.53,2,"june",1257
"485","Ahiazu-Mbaise","Ngor-Okpala",2020,"Ahiazu-Mbaise",0.290909091,0.628571429,0.276923077,0.414285714,0.4502266,0.500049325,0.53,1,"june",162
"486","Ahiazu-Mbaise","Ngor-Okpala",2023,"Ahiazu-Mbaise",0.290909091,0.628571429,0.276923077,0.414285714,0.4502266,0.500049325,0.53,2,"june",1257
"487","Abaji","Keana",2020,"Abaji",0.626753569,0.442500786,0.381989309,0.541084875,0.476373849,0.520406247,0.53,1,"august",223
"488","Abaji","Keana",2023,"Abaji",0.626753569,0.442500786,0.381989309,0.541084875,0.476373849,0.520406247,0.53,2,"august",1318
"489","Bwari","Giwa",2020,"Bwari",0.444205568,0.33000955,0.24295174,0.379001411,0.558433035,0.580366866,0.53,1,"august",223
"490","Bwari","Giwa",2023,"Bwari",0.444205568,0.33000955,0.24295174,0.379001411,0.558433035,0.580366866,0.53,2,"august",1318
"491","Gwagwalada","Keana",2020,"Gwagwalada",0.535692259,0.428815615,0.378987204,0.424981429,0.555904987,0.578622846,0.53,1,"august",223
"492","Gwagwalada","Keana",2023,"Gwagwalada",0.535692259,0.428815615,0.378987204,0.424981429,0.555904987,0.578622846,0.53,2,"august",1318
"493","Kuje","Keana",2020,"Kuje",0.708873086,0.56051872,0.545747474,0.643661769,0.448338859,0.498560793,0.53,1,"august",223
"494","Kuje","Keana",2023,"Kuje",0.708873086,0.56051872,0.545747474,0.643661769,0.448338859,0.498560793,0.53,2,"august",1318
"495","Kwali","Keana",2020,"Kwali",0.449141339,0.291169507,0.295544523,0.440719521,0.476055073,0.520161192,0.53,1,"august",223
"496","Kwali","Keana",2023,"Kwali",0.449141339,0.291169507,0.295544523,0.440719521,0.476055073,0.520161192,0.53,2,"august",1318
"497","Bunkure","Gwarzo",2022,"Bunkure",1.029787234,0.866666667,0.994117647,1.061111111,0.769743323,0.698564959,0.53,1,"august",953
"498","Bunkure","Gwarzo",2025,"Bunkure",1.029787234,0.866666667,0.994117647,1.061111111,0.769743323,0.698564959,0.53,2,"august",2048
"499","Abuja Municipal","Keana",2020,"Abuja Municipal",0.618523067,0.520238662,0.355117782,0.464070273,0.500846708,0.538963989,0.53,1,"august",223
"500","Abuja Municipal","Keana",2023,"Abuja Municipal",0.618523067,0.520238662,0.355117782,0.464070273,0.500846708,0.538963989,0.53,2,"august",1318
"501","Essien Udim","Ngor-Okpala",2021,"Essien Udim",0.60416306,0.61932543,0.301814961,0.448747098,0.369824263,0.435041855,0.53,1,"june",527
"502","Akko","Alkaleri",2024,"Akko",0.51899959,0.4148466,0.414430948,0.666775466,0.430348191,0.484262319,0.53,2,"july",1646
"503","Etim Ekpo","Ngor-Okpala",2021,"Etim Ekpo",0.504424538,0.466473717,0.419305704,0.466910909,0.326319464,0.399175674,0.53,1,"june",527
"504","Balanga","Alkaleri",2024,"Balanga",0.756849082,0.708376924,0.764286353,1.003248637,0.625491041,0.623897182,0.53,2,"july",1646
"505","Etinan","Nsit Ubium",2021,"Etinan",0.430769231,0.366666667,0.402569073,0.342857143,0.271254927,0.35413511,0.53,1,"june",527
"506","Billiri","Alkaleri",2024,"Billiri",0.731522209,0.580907069,0.53393797,0.905255164,0.209402585,0.305232023,0.53,2,"july",1646
"507","Etung","Obubra",2021,"Etung",0.45,0.3,0.588888889,0.482051282,0.470104636,0.515572062,0.53,1,"june",527
"508","Dukku","Darazo",2024,"Dukku",0.433051961,0.296059125,0.298622582,0.622999526,0.67468816,0.652305857,0.53,2,"july",1646
"509","Ewekoro","Uzo-Uwani",2021,"Ewekoro",0.9798507,0.879724304,0.680287211,0.836818403,0.487001134,0.528528126,0.53,1,"june",527
"510","Funakaye","Alkaleri",2024,"Funakaye",0.55483871,0.415686275,0.405882353,0.755555556,0.631961788,0.627807972,0.53,2,"july",1646
"511","Fakai","Birnin Kebbi",2021,"Fakai",1.125,1.007692308,0.911538462,0.983783784,0.590008654,0.601533253,0.53,1,"august",588
"512","Gombe","Alkaleri",2024,"Gombe",0.559366859,0.480686294,0.481409971,0.660274947,0.497689178,0.536599101,0.53,2,"july",1646
"513","Faskari","Giwa",2021,"Faskari",0.708196721,0.82962963,0.889655172,0.794594595,0.713932669,0.672768838,0.53,1,"august",588
"514","Kaltungo","Alkaleri",2024,"Kaltungo",0.684534717,0.581738609,0.538571783,0.697522113,0.500615672,0.538791259,0.53,2,"july",1646
"515","Funakaye","Alkaleri",2021,"Funakaye",0.55483871,0.415686275,0.405882353,0.755555556,0.631961788,0.627807972,0.53,1,"july",551
"516","Kwami","Alkaleri",2024,"Kwami",0.504503189,0.393656634,0.359344999,0.730232685,0.528174359,0.559035931,0.53,2,"july",1646
"517","Dala","Alkaleri",2022,"Dala",0.858560253,0.652861936,0.665236703,0.821102597,0.582690135,0.59673093,0.53,1,"july",916
"518","Dala","Alkaleri",2025,"Dala",0.858560253,0.652861936,0.665236703,0.821102597,0.582690135,0.59673093,0.53,2,"july",2011
"519","Funtua","Gwarzo",2021,"Funtua",0.873321885,0.707343504,0.548372254,0.799895342,0.500280747,0.538540771,0.53,1,"august",588
"520","Nafada","Alkaleri",2024,"Nafada",0.680470832,0.587279203,0.471401175,0.918152909,0.699548844,0.665494757,0.53,2,"july",1646
"521","Gagarawa","Taura",2021,"Gagarawa",1.123076923,1.172222222,1.071794872,1.142028986,0.716266925,0.673924789,0.53,1,"july",551
"522","Shomgom","Alkaleri",2024,"Shomgom",0.728795842,0.600231178,0.681615342,1.035300207,0.393550536,0.454493674,0.53,2,"july",1646
"523","Gamawa","Gwarzo",2021,"Gamawa",0.684848485,0.45,0.533333333,0.834920635,0.770682387,0.698966685,0.53,1,"august",588
"524","Yamaltu-Deba","Alkaleri",2024,"Yamaltu/Deba",0.552948378,0.512419728,0.351352523,0.834547765,0.541765398,0.568738538,0.53,2,"july",1646
"525","Aboh-Mbaise","Ngor-Okpala",2020,"Aboh-Mbaise",0.394444444,0.466473717,0.276923077,0.286021505,0.366998982,0.432717137,0.53,1,"june",162
"526","Aboh-Mbaise","Ngor-Okpala",2023,"Aboh-Mbaise",0.394444444,0.466473717,0.276923077,0.286021505,0.366998982,0.432717137,0.53,2,"june",1257
"527","Fagge","Alkaleri",2022,"Fagge",0.684534717,0.581738609,0.538571783,0.697522113,0.567041099,0.586251328,0.53,1,"july",916
"528","Fagge","Alkaleri",2025,"Fagge",0.684534717,0.581738609,0.538571783,0.697522113,0.567041099,0.586251328,0.53,2,"july",2011
