LGA,Rep_DS,U5_coverage,adult_coverage,simday,duration,year,round,severe_cases
Egbado South,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Egbeda,Akinyele,0.135290747,0.135290747,71,365,2020,1,0.517973938
Egbeda,Akinyele,0.163264684,0.163264684,436,295,2021,2,0.545947875
Egbedore,Akinyele,0.569845868,0.569845868,71,365,2020,1,0.517973938
Egbedore,Akinyele,0.597819805,0.597819805,436,295,2021,2,0.545947875
Egor,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Egor,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ehime-Mbano,Ngor-Okpala,0.644495687,0.644495687,71,365,2020,1,0.543121201
Ehime-Mbano,Ngor-Okpala,0.697616888,0.697616888,436,295,2021,2,0.596242402
Ejigbo,Akinyele,0.243881194,0.243881194,71,365,2020,1,0.517973938
Ejigbo,Akinyele,0.271855131,0.271855131,436,295,2021,2,0.545947875
Ekeremor,Ahoada West,0.22444251,0.22444251,71,365,2020,1,0.508514086
Ekeremor,Ahoada West,0.242956596,0.242956596,436,295,2021,2,0.527028172
Eket,Nsit Ubium,0.343460837,0.343460837,71,365,2020,1,0.535733076
Eket,Nsit Ubium,0.389193913,0.389193913,436,295,2021,2,0.581466152
Ekiti,Oke-Ero,0.775338543,0.775338543,71,365,2020,1,0.520944588
Ekiti,Oke-Ero,0.806283131,0.806283131,436,295,2021,2,0.551889176
Ekiti East,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ekiti East,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ekiti South West,Oke-Ero,0.493444645,0.493444645,71,365,2020,1,0.520944588
Ekiti South West,Oke-Ero,0.524389233,0.524389233,436,295,2021,2,0.551889176
Ekiti West,Oke-Ero,0.19315819,0.19315819,71,365,2020,1,0.520944588
Ekiti West,Oke-Ero,0.224102778,0.224102778,436,295,2021,2,0.551889176
Ekwusigo,Oru West,0.819679998,0.819679998,71,365,2020,1,0.559679998
Ekwusigo,Oru West,0.889359997,0.889359997,436,295,2021,2,0.629359997
Eleme,Ahoada West,0.170207599,0.170207599,71,365,2020,1,0.508514086
Eleme,Ahoada West,0.188721685,0.188721685,436,295,2021,2,0.527028172
Emohua,Ahoada West,0.185180753,0.185180753,71,365,2020,1,0.508514086
Emohua,Ahoada West,0.203694839,0.203694839,436,295,2021,2,0.527028172
Emure,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Emure,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Enugu East,Uzo-Uwani,0.837340234,0.837340234,71,365,2020,1,0.560216965
Enugu East,Uzo-Uwani,0.9075572,0.9075572,436,295,2021,2,0.630433931
Enugu North,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Enugu North,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Enugu South,Uzo-Uwani,0.585110473,0.585110473,71,365,2020,1,0.560216965
Enugu South,Uzo-Uwani,0.655327439,0.655327439,436,295,2021,2,0.630433931
Epe,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Epe,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Esan Central,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Esan Central,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Esan North East,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Esan North East,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Esan South East,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Esan South East,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Esan West,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Esan West,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ese-Odo,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ese-Odo,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Esit Eket,Nsit Ubium,0.117161647,0.117161647,71,365,2020,1,0.535733076
Esit Eket,Nsit Ubium,0.162894723,0.162894723,436,295,2021,2,0.581466152
Essien Udim,Ngor-Okpala,0.2724029,0.2724029,71,365,2020,1,0.543121201
Essien Udim,Ngor-Okpala,0.325524101,0.325524101,436,295,2021,2,0.596242402
Etche,Ngor-Okpala,0.336494604,0.336494604,71,365,2020,1,0.543121201
Etche,Ngor-Okpala,0.389615805,0.389615805,436,295,2021,2,0.596242402
Ethiope East,Isoko South,0.128883072,0.128883072,71,365,2020,1,0.497286832
Ethiope East,Isoko South,0.136169905,0.136169905,436,295,2021,2,0.504573665
Ethiope West,Isoko South,0.128883072,0.128883072,71,365,2020,1,0.497286832
Ethiope West,Isoko South,0.136169905,0.136169905,436,295,2021,2,0.504573665
Etim Ekpo,Isoko South,0.128883072,0.128883072,71,365,2020,1,0.497286832
Etim Ekpo,Isoko South,0.136169905,0.136169905,436,295,2021,2,0.504573665
Etinan,Ngor-Okpala,0.336494604,0.336494604,71,365,2020,1,0.543121201
Etinan,Ngor-Okpala,0.389615805,0.389615805,436,295,2021,2,0.596242402
Eti-Osa,Nsit Ubium,0.343460837,0.343460837,71,365,2020,1,0.535733076
Eti-Osa,Nsit Ubium,0.389193913,0.389193913,436,295,2021,2,0.581466152
Etsako Central,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Etsako Central,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Etsako East,Owan East,0.120376619,0.120376619,71,365,2020,1,0.532422378
Etsako East,Owan East,0.162798997,0.162798997,436,295,2021,2,0.574844756
Etsako West,Owan East,0.122773964,0.122773964,71,365,2020,1,0.532422378
Etsako West,Owan East,0.165196342,0.165196342,436,295,2021,2,0.574844756
Etung,Obubra,0.260389199,0.260389199,71,365,2020,1,0.550389199
Etung,Obubra,0.320778399,0.320778399,436,295,2021,2,0.610778399
Ewekoro,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ewekoro,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ezeagu,Uzo-Uwani,0.504798476,0.504798476,71,365,2020,1,0.560216965
Ezeagu,Uzo-Uwani,0.575015442,0.575015442,436,295,2021,2,0.630433931
Ezinihitte,Ngor-Okpala,0.442079553,0.442079553,71,365,2020,1,0.543121201
Ezinihitte,Ngor-Okpala,0.495200754,0.495200754,436,295,2021,2,0.596242402
Ezza North,Owan East,0.232898568,0.232898568,71,365,2020,1,0.532422378
Ezza North,Owan East,0.275320946,0.275320946,436,295,2021,2,0.574844756
Ezza South,Obubra,0.539235155,0.539235155,71,365,2020,1,0.550389199
Ezza South,Obubra,0.599624355,0.599624355,436,295,2021,2,0.610778399
Fagge,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Fagge,Alkaleri,0.314212985,0.314212985,436,295,2021,2,0.570085432
Fakai,Birnin Kebbi,0.730297479,0.730297479,71,365,2020,1,0.553630812
Fakai,Birnin Kebbi,0.793928291,0.793928291,436,295,2021,2,0.617261624
Faskari,Giwa,0.167464844,0.167464844,71,365,2020,1,0.526956512
Faskari,Giwa,0.204421355,0.204421355,436,295,2021,2,0.563913023
Fika,Darazo,0.118237132,0.118237132,71,365,2020,1,0.512999037
Fika,Darazo,0.14123617,0.14123617,436,295,2021,2,0.535998075
Fufore,Alkaleri,0.17932283,0.17932283,71,365,2020,1,0.530042716
Fufore,Alkaleri,0.219365546,0.219365546,436,295,2021,2,0.570085432
Funakaye,Alkaleri,0.085497261,0.085497261,71,365,2020,1,0.530042716
Funakaye,Alkaleri,0.125539977,0.125539977,436,295,2021,2,0.570085432
Fune,Darazo,0.054537967,0.054537967,71,365,2020,1,0.512999037
Fune,Darazo,0.077537005,0.077537005,436,295,2021,2,0.535998075
Funtua,Gwarzo,0.208235286,0.208235286,71,365,2020,1,0.526062739
Funtua,Gwarzo,0.244298024,0.244298024,436,295,2021,2,0.562125477
Gabasawa,Taura,0.205373207,0.205373207,71,365,2020,1,0.520445166
Gabasawa,Taura,0.235818373,0.235818373,436,295,2021,2,0.550890332
Gada,Gawabawa,0.11890935,0.11890935,71,365,2020,1,0.502277906
Gada,Gawabawa,0.131187256,0.131187256,436,295,2021,2,0.514555812
Gagarawa,Taura,0.205373207,0.205373207,71,365,2020,1,0.520445166
Gagarawa,Taura,0.235818373,0.235818373,436,295,2021,2,0.550890332
Gamawa,Gwarzo,0.208235286,0.208235286,71,365,2020,1,0.526062739
Gamawa,Gwarzo,0.244298024,0.244298024,436,295,2021,2,0.562125477
Ganaye,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Ganaye,Alkaleri,0.314212985,0.314212985,436,295,2021,2,0.570085432
Ganjuwa,Darazo,0.124825274,0.124825274,71,365,2020,1,0.512999037
Ganjuwa,Darazo,0.147824312,0.147824312,436,295,2021,2,0.535998075
Garki,Babura,0.732284805,0.732284805,71,365,2020,1,0.555618138
Garki,Babura,0.797902942,0.797902942,436,295,2021,2,0.621236275
Garko,Gwarzo,0.208235286,0.208235286,71,365,2020,1,0.526062739
Garko,Gwarzo,0.244298024,0.244298024,436,295,2021,2,0.562125477
Garum Mallam,Gwarzo,0.189908893,0.189908893,71,365,2020,1,0.526062739
Garum Mallam,Gwarzo,0.225971631,0.225971631,436,295,2021,2,0.562125477
Gashaka,Oru West,0.480757426,0.480757426,71,365,2020,1,0.559679998
Gashaka,Oru West,0.550437425,0.550437425,436,295,2021,2,0.629359997
Gassol,Keana,0.109365175,0.109365175,71,365,2020,1,0.51322873
Gassol,Keana,0.132593905,0.132593905,436,295,2021,2,0.53645746
Gawabawa,Gawabawa,0.11890935,0.11890935,71,365,2020,1,0.502277906
Gawabawa,Gawabawa,0.131187256,0.131187256,436,295,2021,2,0.514555812
Gaya,Gwarzo,0.202729406,0.202729406,71,365,2020,1,0.526062739
Gaya,Gwarzo,0.238792144,0.238792144,436,295,2021,2,0.562125477
Gbako,Oke-Ero,0.49248305,0.49248305,71,365,2020,1,0.520944588
Gbako,Oke-Ero,0.523427638,0.523427638,436,295,2021,2,0.551889176
Gboko,Keana,0.163510062,0.163510062,71,365,2020,1,0.51322873
Gboko,Keana,0.186738792,0.186738792,436,295,2021,2,0.53645746
Gboyin,Obubra,0.498891795,0.498891795,71,365,2020,1,0.550389199
Gboyin,Obubra,0.559280995,0.559280995,436,295,2021,2,0.610778399
Geidam,Babura,0.414895497,0.414895497,71,365,2020,1,0.555618138
Geidam,Babura,0.480513634,0.480513634,436,295,2021,2,0.621236275
Gezawa,Gwarzo,0.286062739,0.286062739,71,365,2020,1,0.526062739
Gezawa,Gwarzo,0.322125477,0.322125477,436,295,2021,2,0.562125477
Giade,Darazo,0.16585618,0.16585618,71,365,2020,1,0.512999037
Giade,Darazo,0.188855218,0.188855218,436,295,2021,2,0.535998075
Gireri,Darazo,0.103991158,0.103991158,71,365,2020,1,0.512999037
Gireri,Darazo,0.126990196,0.126990196,436,295,2021,2,0.535998075
Giwa,Giwa,0.167464844,0.167464844,71,365,2020,1,0.526956512
Giwa,Giwa,0.204421355,0.204421355,436,295,2021,2,0.563913023
Gokana,Nsit Ubium,0.227844627,0.227844627,71,365,2020,1,0.535733076
Gokana,Nsit Ubium,0.273577703,0.273577703,436,295,2021,2,0.581466152
Gombe,Alkaleri,0.156212271,0.156212271,71,365,2020,1,0.530042716
Gombe,Alkaleri,0.196254987,0.196254987,436,295,2021,2,0.570085432
Gombi,Alkaleri,0.248877985,0.248877985,71,365,2020,1,0.530042716
Gombi,Alkaleri,0.288920701,0.288920701,436,295,2021,2,0.570085432
Goronyo,Gawabawa,0.11890935,0.11890935,71,365,2020,1,0.502277906
Goronyo,Gawabawa,0.131187256,0.131187256,436,295,2021,2,0.514555812
Gubio,Gawabawa,0.11890935,0.11890935,71,365,2020,1,0.502277906
Gubio,Gawabawa,0.131187256,0.131187256,436,295,2021,2,0.514555812
Gudu,Gawabawa,0.11890935,0.11890935,71,365,2020,1,0.502277906
Gudu,Gawabawa,0.131187256,0.131187256,436,295,2021,2,0.514555812
Gujba,Darazo,0.137370113,0.137370113,71,365,2020,1,0.512999037
Gujba,Darazo,0.160369151,0.160369151,436,295,2021,2,0.535998075
Gulani,Alkaleri,0.274170269,0.274170269,71,365,2020,1,0.530042716
Gulani,Alkaleri,0.314212985,0.314212985,436,295,2021,2,0.570085432
Guma,Keana,0.338692682,0.338692682,71,365,2020,1,0.51322873
Guma,Keana,0.361921412,0.361921412,436,295,2021,2,0.53645746
Gumel,Babura,0.315618138,0.315618138,71,365,2020,1,0.555618138
Gumel,Babura,0.381236275,0.381236275,436,295,2021,2,0.621236275
Gummi,Birnin Kebbi,0.485886492,0.485886492,71,365,2020,1,0.553630812
Gummi,Birnin Kebbi,0.549517304,0.549517304,436,295,2021,2,0.617261624
Gurara,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Gurara,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Guri,Taura,0.205373207,0.205373207,71,365,2020,1,0.520445166
Guri,Taura,0.235818373,0.235818373,436,295,2021,2,0.550890332
Gusau,Darazo,0.137370113,0.137370113,71,365,2020,1,0.512999037
Gusau,Darazo,0.160369151,0.160369151,436,295,2021,2,0.535998075
Guyuk,Alkaleri,0.520749074,0.520749074,71,365,2020,1,0.530042716
Guyuk,Alkaleri,0.56079179,0.56079179,436,295,2021,2,0.570085432
Guzamala,Babura,0.414895497,0.414895497,71,365,2020,1,0.555618138
Guzamala,Babura,0.480513634,0.480513634,436,295,2021,2,0.621236275
Gwagwalada,Keana,0.090850033,0.090850033,71,365,2020,1,0.51322873
Gwagwalada,Keana,0.114078763,0.114078763,436,295,2021,2,0.53645746
Gwale,Alkaleri,0.499510386,0.499510386,71,365,2020,1,0.530042716
Gwale,Alkaleri,0.539553102,0.539553102,436,295,2021,2,0.570085432
Gwandu,Birnin Kebbi,0.593042577,0.593042577,71,365,2020,1,0.553630812
Gwandu,Birnin Kebbi,0.656673389,0.656673389,436,295,2021,2,0.617261624
Gwaram,Takali,0.261635258,0.261635258,71,365,2020,1,0.528136526
Gwaram,Takali,0.299771784,0.299771784,436,295,2021,2,0.566273052
Gwarzo,Gwarzo,0.436062739,0.436062739,71,365,2020,1,0.526062739
Gwarzo,Gwarzo,0.472125477,0.472125477,436,295,2021,2,0.562125477
Gwer East,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Gwer East,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Gwer West,Keana,0.356562063,0.356562063,71,365,2020,1,0.51322873
Gwer West,Keana,0.379790793,0.379790793,436,295,2021,2,0.53645746
Gwiwa,Babura,0.398951471,0.398951471,71,365,2020,1,0.555618138
Gwiwa,Babura,0.464569608,0.464569608,436,295,2021,2,0.621236275
Gwoza,Darazo,0.137370113,0.137370113,71,365,2020,1,0.512999037
Gwoza,Darazo,0.160369151,0.160369151,436,295,2021,2,0.535998075
Hadejia,Taura,0.205373207,0.205373207,71,365,2020,1,0.520445166
Hadejia,Taura,0.235818373,0.235818373,436,295,2021,2,0.550890332
Hawul,Darazo,0.244537499,0.244537499,71,365,2020,1,0.512999037
Hawul,Darazo,0.267536537,0.267536537,436,295,2021,2,0.535998075
Hong,Darazo,0.137370113,0.137370113,71,365,2020,1,0.512999037
Hong,Darazo,0.160369151,0.160369151,436,295,2021,2,0.535998075
Ibadan North,Owan East,0.291464552,0.291464552,71,365,2020,1,0.532422378
Ibadan North,Owan East,0.33388693,0.33388693,436,295,2021,2,0.574844756
Ibadan North East,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ibadan North East,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ibadan North West,Owan East,0.160161864,0.160161864,71,365,2020,1,0.532422378
Ibadan North West,Owan East,0.202584242,0.202584242,436,295,2021,2,0.574844756
Ibadan South East,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ibadan South East,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ibadan South West,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ibadan South West,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ibaji,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ibaji,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ibarapa Central,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ibarapa Central,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ibarapa East,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ibarapa East,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ibarapa North,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ibarapa North,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ibeju-Lekki,Uzo-Uwani,0.570216965,0.570216965,71,365,2020,1,0.560216965
Ibeju-Lekki,Uzo-Uwani,0.640433931,0.640433931,436,295,2021,2,0.630433931
Ibeno,Nsit Ubium,0.343460837,0.343460837,71,365,2020,1,0.535733076
Ibeno,Nsit Ubium,0.389193913,0.389193913,436,295,2021,2,0.581466152
Ibesikpo Asutan,Nsit Ubium,0.279775625,0.279775625,71,365,2020,1,0.535733076
Ibesikpo Asutan,Nsit Ubium,0.325508701,0.325508701,436,295,2021,2,0.581466152
Ibi,Keana,0.200415943,0.200415943,71,365,2020,1,0.51322873
Ibi,Keana,0.223644673,0.223644673,436,295,2021,2,0.53645746
Ibiono Ibom,Ngor-Okpala,0.195456964,0.195456964,71,365,2020,1,0.543121201
Ibiono Ibom,Ngor-Okpala,0.248578165,0.248578165,436,295,2021,2,0.596242402
Idah,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Idah,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Idanre,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Idanre,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ideato North,Oru West,0.831290686,0.831290686,71,365,2020,1,0.559679998
Ideato North,Oru West,0.900970685,0.900970685,436,295,2021,2,0.629359997
Ideato South,Ngor-Okpala,0.336494604,0.336494604,71,365,2020,1,0.543121201
Ideato South,Ngor-Okpala,0.389615805,0.389615805,436,295,2021,2,0.596242402
Idemili North,Uzo-Uwani,0.692397447,0.692397447,71,365,2020,1,0.560216965
Idemili North,Uzo-Uwani,0.762614413,0.762614413,436,295,2021,2,0.630433931
Idemili South,Oru West,0.375683706,0.375683706,71,365,2020,1,0.559679998
Idemili South,Oru West,0.445363705,0.445363705,436,295,2021,2,0.629359997
Ido,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ido,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Idosi-Osi,Oke-Ero,0.118961799,0.118961799,71,365,2020,1,0.520944588
Idosi-Osi,Oke-Ero,0.149906387,0.149906387,436,295,2021,2,0.551889176
Ifako-Ijaye,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ifako-Ijaye,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ife Central,Akinyele,0.557385597,0.557385597,71,365,2020,1,0.517973938
Ife Central,Akinyele,0.585359534,0.585359534,436,295,2021,2,0.545947875
Ife East,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ife East,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ife North,Akinyele,0.527973938,0.527973938,71,365,2020,1,0.517973938
Ife North,Akinyele,0.555947875,0.555947875,436,295,2021,2,0.545947875
Ife South,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ife South,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ifedayo,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ifedayo,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ifedore,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ifedore,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ifelodun1,Oke-Ero,0.170713606,0.170713606,71,365,2020,1,0.520944588
Ifelodun1,Oke-Ero,0.201658194,0.201658194,436,295,2021,2,0.551889176
Ifelodun2,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ifelodun2,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ifo,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ifo,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Igabi,Soba,0.022182499,0.022182499,71,365,2020,1,0.491687809
Igabi,Soba,0.023870307,0.023870307,436,295,2021,2,0.493375617
Igalamela-Odolu,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Igalamela-Odolu,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Igbo-Etiti,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Igbo-Etiti,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Igbo-Eze North,Uzo-Uwani,0.155595604,0.155595604,71,365,2020,1,0.560216965
Igbo-Eze North,Uzo-Uwani,0.22581257,0.22581257,436,295,2021,2,0.630433931
Igbo-Eze South,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Igbo-Eze South,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Igueben,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Igueben,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ihiala,Oru West,0.359679972,0.359679972,71,365,2020,1,0.559679998
Ihiala,Oru West,0.429359971,0.429359971,436,295,2021,2,0.629359997
Ihitte-Uboma,Ngor-Okpala,0.336494604,0.336494604,71,365,2020,1,0.543121201
Ihitte-Uboma,Ngor-Okpala,0.389615805,0.389615805,436,295,2021,2,0.596242402
Ijebu East,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ijebu East,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ijebu North,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ijebu North,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ijebu North East,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ijebu North East,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ijebu ode,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ijebu ode,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ijero,Oke-Ero,0.228816116,0.228816116,71,365,2020,1,0.520944588
Ijero,Oke-Ero,0.259760704,0.259760704,436,295,2021,2,0.551889176
Ijumu,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ijumu,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ika,Ngor-Okpala,0.336494604,0.336494604,71,365,2020,1,0.543121201
Ika,Ngor-Okpala,0.389615805,0.389615805,436,295,2021,2,0.596242402
Ika North East,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ika North East,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ika South,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ika South,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ikara,Soba,0.022182499,0.022182499,71,365,2020,1,0.491687809
Ikara,Soba,0.023870307,0.023870307,436,295,2021,2,0.493375617
Ikeduru,Ngor-Okpala,0.239013824,0.239013824,71,365,2020,1,0.543121201
Ikeduru,Ngor-Okpala,0.292135025,0.292135025,436,295,2021,2,0.596242402
Ikeja,Uzo-Uwani,0.49040945,0.49040945,71,365,2020,1,0.560216965
Ikeja,Uzo-Uwani,0.560626416,0.560626416,436,295,2021,2,0.630433931
Ikenne,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ikenne,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ikere,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ikere,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ikole,Oke-Ero,0.057272961,0.057272961,71,365,2020,1,0.520944588
Ikole,Oke-Ero,0.088217549,0.088217549,436,295,2021,2,0.551889176
Ikom,Obubra,0.470486689,0.470486689,71,365,2020,1,0.550389199
Ikom,Obubra,0.530875889,0.530875889,436,295,2021,2,0.610778399
Ikono,Ngor-Okpala,0.553121201,0.553121201,71,365,2020,1,0.543121201
Ikono,Ngor-Okpala,0.606242402,0.606242402,436,295,2021,2,0.596242402
Ikorodu,Uzo-Uwani,0.229724426,0.229724426,71,365,2020,1,0.560216965
Ikorodu,Uzo-Uwani,0.299941392,0.299941392,436,295,2021,2,0.630433931
Ikot Abasi,Nsit Ubium,0.545733076,0.545733076,71,365,2020,1,0.535733076
Ikot Abasi,Nsit Ubium,0.591466152,0.591466152,436,295,2021,2,0.581466152
Ikot Ekpene,Ngor-Okpala,0.216431845,0.216431845,71,365,2020,1,0.543121201
Ikot Ekpene,Ngor-Okpala,0.269553046,0.269553046,436,295,2021,2,0.596242402
Ikpoba-Okha,Uzo-Uwani,0.241347938,0.241347938,71,365,2020,1,0.560216965
Ikpoba-Okha,Uzo-Uwani,0.311564904,0.311564904,436,295,2021,2,0.630433931
Ikwerre,Oru West,0.389167621,0.389167621,71,365,2020,1,0.559679998
Ikwerre,Oru West,0.45884762,0.45884762,436,295,2021,2,0.629359997
Ikwo,Obubra,0.534090618,0.534090618,71,365,2020,1,0.550389199
Ikwo,Obubra,0.594479818,0.594479818,436,295,2021,2,0.610778399
Ikwuano,Ngor-Okpala,0.336494604,0.336494604,71,365,2020,1,0.543121201
Ikwuano,Ngor-Okpala,0.389615805,0.389615805,436,295,2021,2,0.596242402
Ila,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ila,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ilaje,Owan East,0.321365157,0.321365157,71,365,2020,1,0.532422378
Ilaje,Owan East,0.363787535,0.363787535,436,295,2021,2,0.574844756
Ilemeji,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ilemeji,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Ile-Oluji-Okeigbo,Oke-Ero,0.475389032,0.475389032,71,365,2020,1,0.520944588
Ile-Oluji-Okeigbo,Oke-Ero,0.50633362,0.50633362,436,295,2021,2,0.551889176
Ilesha East,Owan East,0.542422378,0.542422378,71,365,2020,1,0.532422378
Ilesha East,Owan East,0.584844756,0.584844756,436,295,2021,2,0.574844756
Ilesha West,Akinyele,0.182900173,0.182900173,71,365,2020,1,0.517973938
Ilesha West,Akinyele,0.21087411,0.21087411,436,295,2021,2,0.545947875
Illela,Gawabawa,0.035762989,0.035762989,71,365,2020,1,0.502277906
Illela,Gawabawa,0.048040895,0.048040895,436,295,2021,2,0.514555812
Ilorin East,Oke-Ero,0.419876344,0.419876344,71,365,2020,1,0.520944588
Ilorin East,Oke-Ero,0.450820932,0.450820932,436,295,2021,2,0.551889176
Ilorin South,Oke-Ero,0.277784177,0.277784177,71,365,2020,1,0.520944588
Ilorin South,Oke-Ero,0.308728765,0.308728765,436,295,2021,2,0.551889176
Ilorin West,Owan East,0.378422337,0.378422337,71,365,2020,1,0.532422378
Ilorin West,Owan East,0.420844715,0.420844715,436,295,2021,2,0.574844756
